nr,lat_orig,lon_orig,hell_orig,rdx_orig,rdy_orig,nap_orig,lat_calc,lon_calc,hell_calc,rdx_calc,rdy_calc,nap_calc,lat_diff,lon_diff,hell_diff,rdx_diff,rdy_diff,nap_diff
30010128,52.883183705,6.462408482,225.9873,227375.3252,544543.9126,184.2925,52.883183705,6.462408483,225.9873,227375.3251,544543.9126,184.2925,0.000000000,-0.000000001,0.0000,0.0001,-0.0000,-0.0000
30010129,53.316594365,4.209661081,165.0993,76523.7596,592879.0287,123.3309,53.316594365,4.209661081,165.0993,76523.7596,592879.0287,123.3309,0.000000000,-0.000000000,-0.0000,0.0000,-0.0000,0.0000
30010130,51.370377482,4.025225731,217.0432,60163.5648,376573.1022,172.6014,51.370377482,4.025225732,217.0432,60163.5647,376573.1022,172.6014,0.000000000,-0.000000001,0.0000,0.0001,-0.0000,-0.0000
30010131,53.015378736,6.968901723,66.3460,261143.3010,559879.5374,25.1190,53.015378736,6.968901724,66.3460,261143.3009,559879.5374,25.1190,0.000000000,-0.000000001,-0.0000,0.0001,-0.0000,0.0000
30010132,52.557528363,3.966792834,178.9590,58677.2189,508713.2507,136.0201,52.557528363,3.966792835,178.9590,58677.2188,508713.2507,136.0201,0.000000000,-0.000000001,-0.0000,0.0001,-0.0000,0.0000
30010133,52.103601957,2.509051181,175.5111,-42155.5445,461171.7255,131.2889,52.104574964,2.509064065,131.2889,-42160.7199,461063.5764,175.5111,-0.000973007,-0.000012884,44.2222,5.1754,108.1491,-44.2222
30010134,51.499302780,3.270931309,194.6300,8065.2505,392164.2219,150.3327,51.499302780,3.270931310,194.6300,8065.2504,392164.2219,150.3327,-0.000000000,-0.000000001,-0.0000,0.0001,0.0000,0.0000
30010135,51.747133343,5.370003191,210.7877,153812.2990,417602.9841,167.2174,51.747133343,5.370003191,210.7877,153812.2990,417602.9841,167.2174,0.000000000,-0.000000000,-0.0000,0.0000,-0.0000,0.0000
30010136,53.217815485,5.332782746,207.1375,151364.5429,581245.3629,165.6390,53.217815485,5.332782746,207.1375,151364.5429,581245.3629,165.6390,0.000000000,-0.000000000,-0.0000,0.0000,-0.0000,0.0000
30010137,51.659884656,6.297460180,312.7776,217981.8750,408290.0571,268.4647,51.659884656,6.297460181,312.7776,217981.8749,408290.0571,268.4647,-0.000000000,-0.000000001,0.0000,0.0001,0.0000,-0.0000
30010138,52.524221970,6.835720989,7.7385,253302.5553,505045.9731,-34.9523,52.524221969,6.835720990,7.7385,253302.5552,505045.9732,-34.9523,0.000000001,-0.000000001,0.0000,0.0001,-0.0001,-0.0000
30010139,51.901780092,7.152494239,193.7209,276483.3180,436283.7524,149.5165,51.901780092,7.152494240,193.7209,276483.3180,436283.7524,149.5165,0.000000000,-0.000000001,0.0000,0.0000,-0.0000,-0.0000
30010140,50.255726535,3.908785180,29.9152,49552.7487,252742.3448,-15.3051,50.256489180,3.909018663,-15.3051,49534.3925,252657.8536,29.9152,-0.000762645,-0.000233483,45.2203,18.3562,84.4912,-45.2203
30010141,53.317104713,5.098504260,154.5340,135759.2938,592332.5654,112.9791,53.317104712,5.098504261,154.5340,135759.2937,592332.5655,112.9791,0.000000001,-0.000000001,0.0000,0.0001,-0.0001,-0.0000
30010142,52.163383949,3.829073171,273.8635,48396.0074,465058.2655,230.4748,52.163383949,3.829073172,273.8635,48396.0073,465058.2655,230.4748,0.000000000,-0.000000001,0.0000,0.0001,-0.0000,-0.0000
30010143,51.046321112,5.056096335,295.5681,131780.4967,339689.2273,250.2968,51.046321112,5.056096336,295.5681,131780.4966,339689.2273,250.2968,0.000000000,-0.000000001,0.0000,0.0001,-0.0000,-0.0000
30010144,53.025060904,6.144041667,74.6158,205780.0693,560059.5544,33.0858,53.025060903,6.144041668,74.6158,205780.0692,560059.5545,33.0858,0.000000001,-0.000000001,-0.0000,0.0001,-0.0001,0.0000
30010145,52.824793197,3.714907464,88.2694,42285.8992,538812.0282,45.5257,52.824793196,3.714907465,88.2694,42285.8991,538812.0283,45.5257,0.000000001,-0.000000001,-0.0000,0.0001,-0.0001,0.0000
30010146,52.067927650,7.620250757,33.0186,308098.5625,455648.4124,-10.9812,52.068905568,7.621013473,-10.9812,308049.6353,455538.0506,33.0186,-0.000977918,-0.000762716,43.9998,48.9272,110.3618,-43.9998
30010147,53.747442650,2.577354339,49.8148,-30357.1478,643820.0603,7.8561,53.748608860,2.577354926,7.8561,-30362.2684,643690.3354,49.8148,-0.001166210,-0.000000587,41.9587,5.1206,129.7249,-41.9587
30010148,53.455318821,2.959662387,43.0193,-6243.4291,610398.1517,0.8768,53.456452530,2.959724969,0.8768,-6251.8436,610272.1772,43.0193,-0.001133709,-0.000062582,42.1425,8.4145,125.9745,-42.1425
30010149,52.084624209,6.739201249,19.9753,247665.3631,456014.0614,-23.8373,52.084624208,6.739201249,19.9753,247665.3631,456014.0615,-23.8373,0.000000001,-0.000000000,0.0000,0.0000,-0.0001,-0.0000
30010150,50.975481582,7.299369446,-11.8733,289292.3945,333511.7163,-58.9781,50.976332128,7.300083143,-58.9781,289244.7594,333415.8162,-11.8733,-0.000850546,-0.000713697,47.1048,47.6351,95.9001,-47.1048
30010151,50.779323575,4.362363520,30.5501,82715.8894,310438.8391,-14.7444,50.779323574,4.362363520,30.5501,82715.8894,310438.8392,-14.7444,0.000000001,-0.000000000,0.0000,0.0000,-0.0001,-0.0000
30010152,52.352763992,7.788450848,130.0939,318578.2846,487695.7578,86.3288,52.353775153,7.789239883,86.3288,318528.2829,487581.5266,130.0939,-0.001011161,-0.000789035,43.7651,50.0017,114.2312,-43.7651
30010153,51.441379076,5.366727866,121.5622,153576.6806,383587.1493,77.6051,51.441379076,5.366727867,121.5622,153576.6805,383587.1493,77.6051,0.000000000,-0.000000001,-0.0000,0.0001,-0.0000,0.0000
30010154,51.965644856,6.774484978,21.8710,250336.4412,442823.9206,-22.1616,51.965644856,6.774484978,21.8710,250336.4412,442823.9206,-22.1616,0.000000000,-0.000000000,0.0000,0.0000,-0.0000,-0.0000
30010155,53.792988216,6.248477539,200.9819,211763.6170,645602.4143,161.0615,53.794169311,6.249038132,161.0615,211728.2539,645470.5210,200.9819,-0.001181095,-0.000560593,39.9204,35.3631,131.8933,-39.9204
30010156,50.974071333,5.001002892,30.1998,127874.5060,331670.4991,-15.2442,50.974071333,5.001002892,30.1998,127874.5060,331670.4991,-15.2442,0.000000000,-0.000000000,-0.0000,0.0000,-0.0000,0.0000
30010157,53.451841033,6.057793874,114.0269,199551.0663,607497.5501,73.4896,53.451841033,6.057793876,114.0269,199551.0662,607497.5501,73.4896,-0.000000000,-0.000000002,0.0000,0.0001,0.0000,-0.0000
30010158,50.500528771,5.037936385,106.7900,130217.5014,278975.9877,60.4967,50.501322854,5.038328112,60.4967,130189.2888,278887.7878,106.7900,-0.000794083,-0.000391727,46.2933,28.2126,88.1999,-46.2933
30010159,50.840068955,5.453556162,84.2245,159674.4727,316693.3607,38.4317,50.840068955,5.453556162,84.2245,159674.4727,316693.3607,38.4317,0.000000000,-0.000000000,-0.0000,0.0000,-0.0000,0.0000
30010160,50.569953048,7.285895869,-9.4875,289515.9747,288382.2414,-57.0803,50.570756229,7.286606677,-57.0803,289467.9438,288291.6136,-9.4875,-0.000803181,-0.000710808,47.5928,48.0309,90.6278,-47.5928
30010161,52.941351766,6.806932083,209.9126,250437.1274,551416.6963,168.4691,52.941351766,6.806932083,209.9126,250437.1274,551416.6963,168.4691,-0.000000000,-0.000000000,-0.0000,0.0000,0.0000,0.0000
30010162,51.029442591,7.493100385,80.1173,302722.8333,339886.9536,32.7208,51.030299233,7.493842007,32.7208,302673.5722,339790.1923,80.1173,-0.000856642,-0.000741622,47.3965,49.2611,96.7613,-47.3965
30010163,52.515501697,3.158797970,42.1454,3750.4037,505420.0439,-1.2117,52.515501697,3.158797970,42.1454,3739.8633,505306.3419,42.1454,0.000000000,-0.000000000,0.0000,10.5404,113.7020,-43.3571
30010164,51.197393492,5.779817307,241.9892,182443.1827,356517.3349,197.4332,51.197393492,5.779817307,241.9892,182443.1827,356517.3349,197.4332,0.000000000,-0.000000000,-0.0000,0.0000,-0.0000,0.0000
30010165,51.644800435,7.192759141,262.2774,279963.6136,407767.8468,217.2736,51.644800435,7.192759141,262.2774,279963.6136,407767.8468,217.2736,0.000000000,-0.000000000,0.0000,0.0000,-0.0000,-0.0000
30010166,52.594711399,7.940997112,106.8728,328017.4871,514960.2432,64.0792,52.595750617,7.941810360,64.0792,327966.4956,514842.7282,106.8728,-0.001039218,-0.000813248,42.7936,50.9915,117.5150,-42.7936
30010167,50.997831276,6.880196986,1.6612,259806.1992,335312.3674,-44.6641,50.997831275,6.880196987,1.6612,259806.1991,335312.3675,-44.6641,0.000000001,-0.000000001,0.0000,0.0001,-0.0001,-0.0000
30010168,53.236533883,5.134334742,221.4537,138115.7825,583356.7717,179.7909,53.236533883,5.134334742,221.4537,138115.7825,583356.7717,179.7909,-0.000000000,-0.000000000,-0.0000,0.0000,0.0000,0.0000
30010169,53.576640684,3.040109643,112.9037,-460.4706,623718.9631,71.0464,53.577788999,3.040182908,71.0464,-469.4962,623591.3730,112.9037,-0.001148315,-0.000073265,41.8573,9.0256,127.5901,-41.8573
30010170,53.345625556,4.833275487,281.3111,118107.7259,595610.1242,239.7161,53.345625555,4.833275487,281.3111,118107.7259,595610.1243,239.7161,0.000000001,-0.000000000,0.0000,0.0000,-0.0001,-0.0000
30010171,53.155951112,3.439678554,251.1115,24732.9386,576119.3365,208.7174,53.155951111,3.439678555,251.1115,24732.9385,576119.3366,208.7174,0.000000001,-0.000000001,0.0000,0.0001,-0.0001,-0.0000
30010172,53.759735025,7.743737849,17.7644,310416.1006,644112.1974,-21.9014,53.760911317,7.744527034,-21.9014,310368.3719,643979.6186,17.7644,-0.001176292,-0.000789185,39.6658,47.7287,132.5788,-39.6658
30010173,50.355388527,3.464349828,204.7724,18148.0080,264560.9852,160.1761,50.356161255,3.464519714,160.1761,18133.6697,264475.3632,204.7724,-0.000772728,-0.000169886,44.5963,14.3383,85.6220,-44.5963
30010174,52.132953974,3.891667937,194.7475,52608.4165,461583.0026,151.3467,52.132953973,3.891667937,194.7475,52608.4165,461583.0027,151.3467,0.000000001,-0.000000000,0.0000,0.0000,-0.0001,-0.0000
30010175,52.906834958,2.801307542,13.5722,-18949.1768,549752.5289,-29.7008,52.907903556,2.801353261,-29.7008,-18956.5109,549633.7941,13.5722,-0.001068598,-0.000045719,43.2730,7.3341,118.7348,-43.2730
30010176,52.496395885,3.161976514,250.2985,3900.7434,503288.2443,206.9271,52.496395885,3.161976515,250.2985,3890.1664,503174.7915,250.2985,0.000000000,-0.000000001,0.0000,10.5770,113.4528,-43.3714
30010177,52.149427785,3.313118844,138.2724,13056.9195,464389.4983,94.6170,52.149427785,3.313118845,138.2724,13056.9195,464389.4983,94.6170,-0.000000000,-0.000000001,0.0000,0.0000,0.0000,-0.0000
30010178,52.098923712,2.773151236,319.5964,-24088.9705,459966.8650,275.5588,52.099897450,2.773202927,275.5588,-24096.4124,459858.7169,319.5964,-0.000973738,-0.000051691,44.0376,7.4419,108.1481,-44.0376
30010179,51.658368598,7.764409441,139.3870,319469.9381,410413.4740,94.0939,51.659298427,7.765192496,94.0939,319419.1597,410308.3089,139.3870,-0.000929829,-0.000783055,45.2931,50.7784,105.1651,-45.2931
30010180,53.829349838,7.782435139,288.6567,312708.8801,651942.7057,249.0782,53.830534243,7.783230569,249.0782,312660.9292,651809.1825,288.6567,-0.001184405,-0.000795430,39.5785,47.9509,133.5232,-39.5785
30010181,50.783899169,2.576570144,253.4771,-43192.1416,314245.6809,209.0718,50.784718109,2.576609486,209.0718,-43198.4114,314154.7367,253.4771,-0.000818940,-0.000039342,44.4053,6.2698,90.9442,-44.4053
30010182,50.667834331,2.535611115,307.0368,-46581.9585,301451.7611,262.6881,50.668639513,2.535646036,262.6881,-46587.9114,301362.3367,307.0368,-0.000805182,-0.000034921,44.3487,5.9529,89.4244,-44.3487
30010183,52.873278096,7.007436977,-4.5615,264084.0604,544126.7939,-46.1889,52.873278095,7.007436977,-4.5615,264084.0604,544126.7940,-46.1889,0.000000001,-0.000000000,0.0000,0.0000,-0.0001,-0.0000
30010184,52.142150042,3.436335023,38.4519,21466.1784,463346.0992,-5.1373,52.142150042,3.436335024,38.4519,21466.1783,463346.0992,-5.1373,-0.000000000,-0.000000001,0.0000,0.0001,0.0000,-0.0000
30010185,51.106199092,5.885351450,-0.8423,189888.9944,346417.1282,-45.6806,51.106199092,5.885351451,-0.8423,189888.9943,346417.1282,-45.6806,0.000000000,-0.000000001,-0.0000,0.0001,-0.0000,0.0000
30010186,50.867306416,4.997196855,283.3653,127543.9111,319794.4766,237.7208,50.867306415,4.997196856,283.3653,127543.9110,319794.4767,237.7208,0.000000001,-0.000000001,0.0000,0.0001,-0.0001,-0.0000
30010187,52.641738585,5.534935707,210.2470,164999.3137,517148.3218,167.7792,52.641738584,5.534935708,210.2470,164999.3136,517148.3219,167.7792,0.000000001,-0.000000001,0.0000,0.0001,-0.0001,-0.0000
30010188,50.314869357,3.280845787,294.8291,4960.8144,260412.5601,250.4055,50.315636644,3.280990137,250.4055,4948.0879,260327.5250,294.8291,-0.000767287,-0.000144350,44.4236,12.7265,85.0351,-44.4236
30010189,52.048259828,4.757637224,30.6403,111813.3549,451292.0588,-12.8344,52.048259828,4.757637225,30.6403,111813.3548,451292.0588,-12.8344,0.000000000,-0.000000001,0.0000,0.0001,-0.0000,-0.0000
30010190,50.584390980,4.372573497,244.3255,83135.7999,288743.8510,198.6916,50.585193362,4.372870281,198.6916,83113.5477,288654.8921,244.3255,-0.000802382,-0.000296784,45.6339,22.2522,88.9589,-45.6339
30010191,51.610867355,3.572867829,39.0717,29334.8975,404008.0500,-5.1362,51.610867355,3.572867829,39.0717,29334.8975,404008.0500,-5.1362,0.000000000,-0.000000000,0.0000,0.0000,-0.0000,-0.0000
30010192,53.706161901,6.339655655,87.5053,217900.9214,636014.1879,47.5014,53.706161901,6.339655657,87.5053,217864.7146,635883.3714,87.5053,0.000000000,-0.000000002,0.0000,36.2068,130.8165,-40.0039
30010193,50.698873295,3.884264042,257.2999,48813.4846,302071.8870,212.3351,50.699687611,3.884490531,212.3351,48795.6279,301981.6458,257.2999,-0.000814316,-0.000226489,44.9648,17.8567,90.2412,-44.9648
30010194,52.513989852,3.547230600,163.7653,30105.9746,504510.8551,120.6108,52.513989852,3.547230600,163.7653,30105.9746,504510.8551,120.6108,0.000000000,-0.000000000,-0.0000,0.0000,-0.0000,0.0000
30010195,53.241147847,4.909424614,244.9106,123102.1395,583946.4096,203.1744,53.241147847,4.909424614,244.9106,123102.1395,583946.4096,203.1744,0.000000000,-0.000000000,0.0000,0.0000,-0.0000,-0.0000
30010196,50.317882062,3.695227944,218.6978,34481.7536,259984.6595,173.8060,50.318651247,3.695430779,173.8060,34465.3385,259899.4429,218.6978,-0.000769185,-0.000202835,44.8918,16.4151,85.2166,-44.8918
30010197,51.348710132,6.543650887,302.2167,235564.6415,373916.2482,256.9825,51.348710132,6.543650888,302.2167,235564.6415,373916.2482,256.9825,0.000000000,-0.000000001,0.0000,0.0000,-0.0000,-0.0000
30010198,53.958103633,2.909741823,323.0347,-7627.3408,666452.4516,281.4074,53.959296183,2.909790332,281.4074,-7635.1125,666319.8775,323.0347,-0.001192550,-0.000048509,41.6273,7.7717,132.5741,-41.6273
30010199,53.515282261,4.951641684,48.1326,126105.1440,614438.1540,6.8143,53.515282261,4.951641686,48.1326,126105.1439,614438.1540,6.8143,0.000000000,-0.000000002,0.0000,0.0001,-0.0000,-0.0000
30010200,53.021331306,4.274152474,106.5116,80314.0157,559954.0593,64.3396,53.021331305,4.274152475,106.5116,80314.0156,559954.0594,64.3396,0.000000001,-0.000000001,-0.0000,0.0001,-0.0001,0.0000
30010201,50.252744134,4.280181909,73.5911,76035.9274,251944.7044,27.8913,50.253507539,4.280467807,27.8913,76014.2585,251860.0957,73.5911,-0.000763405,-0.000285898,45.6998,21.6689,84.6087,-45.6998
30010202,53.754347052,6.792242235,289.9900,247683.1507,641867.7814,250.0073,53.755523724,6.792886252,250.0073,247643.2412,641736.0055,289.9900,-0.001176672,-0.000644017,39.9827,39.9095,131.7759,-39.9827
30010203,51.164484676,5.337667005,58.1703,151535.3257,352783.5263,13.3319,51.164484676,5.337667005,58.1703,151535.3257,352783.5263,13.3319,0.000000000,-0.000000000,-0.0000,0.0000,-0.0000,0.0000
30010204,50.708782387,6.481270324,79.0006,232284.5813,302662.7419,32.0546,50.709602673,6.481867641,32.0546,232243.7573,302570.8724,79.0006,-0.000820286,-0.000597317,46.9460,40.8240,91.8695,-46.9460
30010205,50.475379825,2.957245506,155.2520,-17493.5885,278974.8437,110.8955,50.476164495,2.957342456,110.8955,-17503.3587,278887.8181,155.2520,-0.000784670,-0.000096950,44.3565,9.7702,87.0256,-44.3565
30010206,50.319823998,3.863527592,90.0171,46472.9193,259938.3377,44.9026,50.320593977,3.863754181,44.9026,46455.0069,259853.0318,90.0171,-0.000769979,-0.000226589,45.1145,17.9124,85.3059,-45.1145
30010207,51.321228257,4.914802274,256.8276,122069.6322,370326.5781,212.2569,51.321228256,4.914802275,256.8276,122069.6321,370326.5782,212.2569,0.000000001,-0.000000001,-0.0000,0.0001,-0.0001,0.0000
30010208,50.916725826,5.452191357,251.5599,159570.7235,325221.3066,205.9703,50.916725825,5.452191357,251.5599,159570.7235,325221.3067,205.9703,0.000000001,-0.000000000,0.0000,0.0000,-0.0001,-0.0000
30010209,52.484173014,5.519411122,103.7513,163980.6239,499614.0203,61.0486,52.484173014,5.519411122,103.7513,163980.6239,499614.0203,61.0486,0.000000000,-0.000000000,-0.0000,0.0000,-0.0000,0.0000
30010210,53.511576791,6.260598869,302.3702,212943.3641,614290.4965,262.0197,53.511576791,6.260598870,302.3702,212943.3640,614290.4965,262.0197,0.000000000,-0.000000001,-0.0000,0.0001,-0.0000,0.0000
30010211,53.138597033,2.853816296,304.1633,-14512.2189,575407.2320,261.2823,53.139693074,2.853866926,261.2823,-14519.8929,575285.4437,304.1633,-0.001096041,-0.000050630,42.8810,7.6740,121.7883,-42.8810
30010212,51.228718117,4.691211331,172.4277,106385.4947,360159.8813,127.6205,51.228718117,4.691211331,172.4277,106385.4947,360159.8813,127.6205,0.000000000,-0.000000000,-0.0000,0.0000,-0.0000,0.0000
30010213,51.511969090,4.428358536,15.1002,88440.1579,391877.9310,-29.1379,51.511969090,4.428358536,15.1002,88440.1579,391877.9310,-29.1379,-0.000000000,-0.000000000,-0.0000,0.0000,0.0000,0.0000
30010214,52.664152221,6.298749214,307.1791,216666.8682,520020.9040,264.8416,52.664152221,6.298749215,307.1791,216666.8682,520020.9040,264.8416,0.000000000,-0.000000001,-0.0000,0.0000,-0.0000,0.0000
30010215,53.004800635,5.101495332,172.1677,135821.0084,557576.4090,130.1574,53.004800635,5.101495332,172.1677,135821.0084,557576.4090,130.1574,0.000000000,-0.000000000,-0.0000,0.0000,-0.0000,0.0000
30010216,50.711533096,3.422216608,65.0908,16211.0102,304252.3977,20.2973,50.712347257,3.422377193,20.2973,16197.2420,304162.1589,65.0908,-0.000814161,-0.000160585,44.7935,13.7682,90.2388,-44.7935
30010217,50.983330019,4.513974715,92.2627,93679.7983,332994.8856,47.0747,50.983330018,4.513974715,92.2627,93679.7983,332994.8857,47.0747,0.000000001,-0.000000000,0.0000,0.0000,-0.0001,-0.0000
30010218,50.652517887,7.505069433,157.7262,304775.5105,297990.3189,109.9598,50.653330473,7.505811622,109.9598,304725.6516,297898.4378,157.7262,-0.000812586,-0.000742189,47.7664,49.8589,91.8811,-47.7664
30010219,50.622578193,5.773650389,315.2466,182350.0110,292567.5463,268.6688,50.623389051,5.774147661,268.6688,182315.2983,292477.1635,315.2466,-0.000810858,-0.000497272,46.5778,34.7127,90.3828,-46.5778
30010220,53.784991949,6.908178861,205.5718,255257.8406,645434.3063,165.6347,53.786172135,6.908840687,165.6347,255217.0096,645302.0478,205.5718,-0.001180186,-0.000661826,39.9371,40.8310,132.2585,-39.9371
30010221,51.495232979,6.996744460,100.3547,266766.6768,390812.7554,54.9495,51.495232979,6.996744461,100.3547,266766.6767,390812.7554,54.9495,0.000000000,-0.000000001,-0.0000,0.0001,-0.0000,0.0000
30010222,52.884336311,6.406810463,264.7345,223631.2033,544617.8731,223.0132,52.884336311,6.406810463,264.7345,223631.2033,544617.8731,223.0132,0.000000000,-0.000000000,0.0000,0.0000,-0.0000,-0.0000
30010223,50.926557427,6.535731157,253.4717,235751.3312,326947.0778,207.5208,50.926557426,6.535731157,253.4717,235751.3312,326947.0779,207.5208,0.000000001,-0.000000000,-0.0000,0.0000,-0.0001,0.0000
30010224,51.864967642,7.221681169,80.6324,281347.2910,432306.9957,36.3264,51.864967642,7.221681169,80.6324,281301.4553,432199.6061,80.6324,0.000000000,-0.000000000,-0.0000,45.8357,107.3896,-44.3060
30010225,52.556084707,4.707449762,283.8192,108900.5362,507823.7444,241.0786,52.556084707,4.707449762,283.8192,108900.5362,507823.7444,241.0786,0.000000000,-0.000000000,-0.0000,0.0000,-0.0000,0.0000
30010226,50.805598856,6.313466723,147.3651,220295.3054,313269.5749,100.9654,50.805598856,6.313466723,147.3651,220295.3054,313269.5749,100.9654,0.000000000,-0.000000000,0.0000,0.0000,-0.0000,-0.0000
